Inst Code,Institute Name,Place,Dist Code,"Co
Educati on",College Type,Year of Estab,Branch Code,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,Tuition Fee,"TS
Affiliated To",
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MCT,MECHANICAL (MECHTRONICS) ENGINEERING,54910,120642,128904,128904,84758,120642,54910,120642,76015,120642,86891,120642,98805,148556,156232,156232,87178,120642,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,46237,82096,140850,140850,87296,130963,101754,101754,92763,112413,51557,117938,151218,151218,122627,146829,80113,126377,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MMT,METALLURGY AND MATERIAL ENGINEERING,78644,78644,78644,78644,78644,107396,78644,78644,78644,78644,94779,94779,149586,149586,155740,155740,78644,135804,160000,JNTUH,
MGUNS F,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,CSE,COMPUTER SCIENCE AND ENGINEERING,62870,62870,139914,139914,84086,97317,95935,95935,94663,98421,74865,107472,124105,124105,108810,155942,136675,144458,57200,MGUN,
MGUNS F,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,130829,130829,146222,146222,138418,138418,140141,140141,130829,137082,130829,130829,154893,154893,156208,156208,130829,130829,57200,MGUN,
MGUNS F,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65765,65765,126704,126704,156627,156627,65765,65765,103555,103555,65765,65765,129670,129670,150351,150351,65765,65765,57200,MGUN,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ANE,AERONAUTICAL ENGINEERING,76409,76409,89290,109753,103485,123570,76409,139102,84744,132195,76409,110396,130155,139713,155192,155192,76409,81048,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CIV,CIVIL ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156856,156856,156840,156840,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,39370,39370,81020,82844,52068,53955,39370,39370,49746,51178,67562,85075,91916,93400,92766,119380,44617,44617,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",46035,46035,108205,141479,71737,73106,46035,46035,59438,79924,89560,120947,130565,145132,134745,142588,53752,54574,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,80965,80965,140417,140417,116742,116742,96816,96816,96874,124962,112169,121035,153795,156305,154326,156597,83019,102932,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,93199,93199,137796,137796,139883,139883,93199,93199,93199,93199,122538,122538,153604,153604,156541,156541,93199,103785,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,43939,58856,80550,115763,80694,82241,120870,120870,70817,79936,87604,87604,150837,153451,148464,155904,59985,59985,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,127324,127324,127324,138180,127324,127324,127324,127324,127324,127324,127324,127324,127324,152652,127324,127324,130920,130920,70000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,120481,NA,138146,NA,127914,NA,120481,NA,137534,NA,140996,NA,148644,NA,156629,NA,120481,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,106921,NA,145601,NA,140391,NA,106921,NA,144836,NA,133746,NA,155925,NA,155589,NA,139052,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",NA,122020,NA,122020,NA,122020,NA,122020,NA,122020,NA,122020,NA,122020,NA,152851,NA,122020,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,108927,NA,124274,NA,120375,NA,108927,NA,108927,NA,108927,NA,108927,NA,151341,NA,108927,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,66968,NA,66968,NA,139167,NA,66968,NA,66968,NA,66968,NA,155908,NA,66968,NA,66968,55000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ANE,AERONAUTICAL ENGINEERING,48349,49859,143899,143899,68220,80052,48349,67271,125961,125961,84441,84441,141660,152611,152510,153679,64662,64662,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),25370,25684,65871,65871,37079,37079,74905,74905,36029,40307,65802,93997,96515,110654,150640,150640,25507,26661,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,20232,20713,54542,55617,29691,30503,59671,66132,29005,29005,48463,55853,75534,77512,91846,122526,20606,21701,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,25878,26992,67964,67964,37510,37510,25878,26992,33870,44423,77332,77332,102668,110813,151074,151074,25878,26992,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",22487,24519,60759,63111,31758,32898,88843,113845,33756,33756,53722,78286,88749,107408,146896,154436,22487,24519,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,37338,40932,88246,141789,60111,68399,64033,64033,63343,63343,144725,144725,150547,153441,154154,155850,41181,49233,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66547,93807,115646,115646,66547,120251,66547,93807,89338,93807,78142,93807,127706,149149,78739,155711,66547,93807,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,30839,32291,77196,105853,45345,48807,30839,34921,46614,47131,90446,124775,133651,135875,155814,156515,30839,32291,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,45114,45114,92267,92267,106581,137472,45114,45114,112465,141696,45114,118056,154658,154658,154480,154480,45114,133875,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ANE,AERONAUTICAL ENGINEERING,40512,40512,130741,130741,55198,71005,40512,40512,89474,89474,88915,88915,132517,154561,134132,134132,40512,108593,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),34646,34646,43182,68878,47043,56455,60952,60952,38725,52798,79412,91175,105444,105444,127978,131947,34646,39388,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),35804,36116,77413,77413,51511,55701,50365,54094,50349,53721,85386,109147,137242,142427,154817,154817,35804,36116,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,27409,27567,61055,61055,38839,38907,45588,45588,35448,37579,57623,69584,82524,85470,82833,109599,27409,27567,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,34981,38800,69586,94522,50632,50632,34981,38800,53678,53678,91875,91875,128577,128577,118632,153202,36708,40553,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",33655,34701,77167,89930,49281,51255,138192,138192,48210,51837,90683,133707,133841,148301,156575,156575,34141,34701,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45112,45112,97511,105659,62969,71992,61265,61265,60935,62372,117372,125489,143032,143032,98753,149480,45112,45910,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,28530,28530,91777,135053,91499,108801,89406,89406,91396,91396,28530,62796,154903,154903,134919,150184,28530,82336,110000,JNTUH,
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,70055,70055,142800,142800,136795,136795,70055,70055,70055,96030,70055,70055,152355,152355,127622,147036,70055,70055,110000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,102025,102025,102025,102025,125617,146541,102025,102025,118036,118036,135141,135141,155048,155048,102025,102025,102025,109916,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),41437,43501,93512,93512,59567,69697,56137,56137,55488,65735,92025,141615,148685,149259,151769,154483,43850,45119,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),40870,40870,91522,105073,57429,65185,40870,62456,57020,61347,108361,135632,147096,153279,155197,156307,40870,44068,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,28121,28121,64110,69148,41467,41467,81780,81780,38340,41116,60415,93760,95840,101839,109731,131193,32053,32053,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",34558,41030,97436,97436,52453,63544,34558,57082,56153,56999,100457,105752,143253,150001,155614,155614,37483,41548,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53640,66607,111808,145758,77828,77828,75888,75888,74912,79259,116566,118989,154103,156324,156471,156471,64553,66607,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99890,99890,133951,135620,132794,132794,99890,99890,99890,136355,122496,122496,118972,141484,99890,150399,99890,99890,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,45173,48256,110355,135647,68149,70371,66164,66164,66040,69196,122163,124129,156277,156579,156329,156329,47392,48256,100000,JNTUH,
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,100000,JNTUH,
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,64502,64502,138989,146232,95939,99303,64502,93459,82392,82392,146310,146373,140208,151034,152382,152639,111866,111866,60000,JNTUH,
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,113598,113598,137033,137033,142322,142322,113598,113598,142757,142757,136425,140239,155696,155696,116031,153457,114629,142205,60000,JNTUH,
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,55954,60000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,104179,104179,145328,145328,142603,142931,104179,104179,140673,140673,130243,145638,156298,156298,149373,156552,144954,144954,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",47198,102785,120063,144644,122088,138746,47198,102785,119429,119429,47198,102785,47198,102785,148103,148103,47198,102785,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,104809,116270,104809,116270,104809,116270,104809,116270,138546,138546,111816,116270,151292,151292,104809,150350,104809,116270,75000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),52190,55158,107774,119171,71087,81022,122930,122930,69079,75779,131948,135262,151071,152776,154779,156237,52199,55158,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,38738,41605,78312,78312,52876,55424,58179,79404,51319,51319,86202,86202,107279,115149,124223,148446,43882,43882,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",45735,48412,112175,126688,68497,80477,45735,73944,61419,61419,127288,127288,154465,155794,151968,153286,48900,53565,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,56600,64601,134625,135022,77895,86043,56600,64601,82123,82796,140798,140798,155315,155315,154356,155555,61104,65919,80000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),NA,42750,NA,92170,NA,61975,NA,42750,NA,60179,NA,63437,NA,82630,NA,153066,NA,46108,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,51661,NA,143286,NA,70935,NA,69503,NA,67874,NA,146758,NA,155353,NA,144192,NA,52548,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,35987,NA,86899,NA,48430,NA,146228,NA,46277,NA,90339,NA,113614,NA,151533,NA,36314,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,NA,70009,NA,92903,NA,82451,NA,70009,NA,85719,NA,117842,NA,132082,NA,70009,NA,70009,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",NA,42878,NA,122469,NA,66630,NA,60330,NA,59219,NA,141466,NA,151735,NA,156684,NA,42878,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),NA,29393,NA,104533,NA,92489,NA,29393,NA,86837,NA,90851,NA,58829,NA,67443,NA,58597,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,63065,NA,136030,NA,79765,NA,79716,NA,79130,NA,138769,NA,156647,NA,152653,NA,63736,95000,JNTUH,
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,114551,NA,145117,NA,143705,NA,114551,NA,138934,NA,140575,NA,148176,NA,133188,NA,144149,95000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,74120,74120,79818,92967,106022,124016,74120,74120,94529,94529,98564,98564,150359,150359,109866,152081,74120,108862,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),25303,25612,69165,69670,33903,34879,61207,65163,34796,39727,62894,62894,89180,112127,121863,142423,25303,25612,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,18645,18834,46254,46254,26833,26990,42836,42836,27478,27478,38263,68282,63054,67664,71023,82885,20322,20322,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,26146,29251,67469,84895,41204,41324,26146,42840,39616,41161,75166,75166,92792,92792,147042,147805,28628,29251,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",21936,23459,59956,61062,30586,31292,92243,92243,33217,33352,59719,71511,84756,84756,114089,148476,22488,23796,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),33405,34510,73547,95722,42053,54813,117424,117424,48152,52743,87754,87754,134510,151636,151237,151237,33888,34510,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39901,39901,93913,93913,53343,55294,39901,59938,48498,56625,87996,134660,130542,147296,131458,152515,39901,39901,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,59783,59783,125312,136792,113471,122439,59783,59783,85654,85654,113467,113467,155803,156694,156097,156097,68952,68952,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,27786,28962,67124,78725,39744,43942,129725,129725,41618,42644,61927,69049,113181,133378,148900,150855,27786,28962,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,134266,134266,134266,134266,143365,143365,134266,134266,134266,134266,134266,134266,143315,151148,151106,151106,134266,145113,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MIN,MINING ENGINEERING,80883,89949,80883,89949,145038,145038,80883,89949,120931,120931,80883,89949,155967,155967,134863,134863,80883,89949,115000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,98238,98238,139227,139227,154144,154144,98238,98238,100531,100531,98238,98238,154088,154088,155989,155989,98238,98238,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),46429,46429,70590,70590,69235,69235,46429,46429,51515,51515,127678,136744,116113,145369,52388,151238,46429,50261,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),54955,55306,80177,90789,59046,76856,54955,55306,67679,67679,121681,121681,100383,100383,137154,137154,62864,62864,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,44488,44488,83516,99535,54946,62196,102279,102279,55335,65667,101519,144730,105084,105084,109010,109933,45057,45057,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",54587,55518,117091,134564,76012,85452,95085,95085,67941,84617,125734,139561,147069,154823,156370,156370,65182,67850,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),70413,70413,102008,114647,80606,80606,70413,70413,83060,89368,141107,141107,121153,152678,144087,147088,70413,75119,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,71369,71369,71369,128141,146097,146097,71369,71369,89046,89046,129677,129677,154786,154786,120459,130864,71369,140807,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,INF,INFORMATION TECHNOLOGY,53002,53002,105730,140116,82351,96358,53002,53002,73915,75305,140113,140113,152960,154852,151298,152025,56227,56227,70000,JNTUH,
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,72778,70000,JNTUH,
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,51684,NA,104563,NA,69873,NA,59418,NA,59202,NA,124351,NA,144499,NA,155435,NA,52502,70000,JNTUH,
